t_s,pwm,power_w,t_sense_c,t_die_c,rpm,fan_power_rel
699.100,60.0000,150.0000,54.5625,54.5743,9000.00,0.216000
699.200,60.0000,150.0000,54.5000,54.5743,9000.00,0.216000
699.300,60.0000,150.0000,54.6250,54.5743,9000.00,0.216000
699.400,60.0000,150.0000,54.5625,54.5743,9000.00,0.216000
699.500,60.0000,150.0000,54.5625,54.5743,9000.00,0.216000
699.600,60.0000,150.0000,54.5000,54.5743,9000.00,0.216000
699.700,60.0000,150.0000,54.4375,54.5743,9000.00,0.216000
699.800,60.0000,150.0000,54.5625,54.5743,9000.00,0.216000
699.900,60.0000,150.0000,54.5625,54.5743,9000.00,0.216000
700.000,60.0000,150.0000,54.5000,54.5743,9000.00,0.216000
700.100,60.0000,150.0000,54.6875,54.5743,9000.00,0.216000
700.200,60.0000,150.0000,54.5000,54.5743,9000.00,0.216000
700.300,60.0000,150.0000,54.5625,54.5743,9000.00,0.216000
700.400,60.0000,150.0000,54.5625,54.5743,9000.00,0.216000
700.500,60.0000,150.0000,54.5625,54.5743,9000.00,0.216000
700.600,60.0000,150.0000,54.6250,54.5743,9000.00,0.216000
700.700,60.0000,150.0000,54.6250,54.5742,9000.00,0.216000
700.800,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
700.900,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
701.000,60.0000,150.0000,54.5000,54.5742,9000.00,0.216000
701.100,60.0000,150.0000,54.6250,54.5742,9000.00,0.216000
701.200,60.0000,150.0000,54.6250,54.5742,9000.00,0.216000
701.300,60.0000,150.0000,54.6250,54.5742,9000.00,0.216000
701.400,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
701.500,60.0000,150.0000,54.5000,54.5742,9000.00,0.216000
701.600,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
701.700,60.0000,150.0000,54.6250,54.5742,9000.00,0.216000
701.800,60.0000,150.0000,54.5000,54.5742,9000.00,0.216000
701.900,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
702.000,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
702.100,60.0000,150.0000,54.5000,54.5742,9000.00,0.216000
702.200,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
702.300,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
702.400,60.0000,150.0000,54.6250,54.5742,9000.00,0.216000
702.500,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
702.600,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
702.700,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
702.800,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
702.900,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
703.000,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
703.100,60.0000,150.0000,54.6875,54.5742,9000.00,0.216000
703.200,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
703.300,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
703.400,60.0000,150.0000,54.5000,54.5742,9000.00,0.216000
703.500,60.0000,150.0000,54.6250,54.5742,9000.00,0.216000
703.600,60.0000,150.0000,54.6875,54.5742,9000.00,0.216000
703.700,60.0000,150.0000,54.6250,54.5742,9000.00,0.216000
703.800,60.0000,150.0000,54.5000,54.5742,9000.00,0.216000
703.900,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
704.000,60.0000,150.0000,54.6875,54.5742,9000.00,0.216000
704.100,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
704.200,60.0000,150.0000,54.5000,54.5742,9000.00,0.216000
704.300,60.0000,150.0000,54.5000,54.5742,9000.00,0.216000
704.400,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
704.500,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
704.600,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
704.700,60.0000,150.0000,54.6250,54.5742,9000.00,0.216000
704.800,60.0000,150.0000,54.6875,54.5742,9000.00,0.216000
704.900,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
705.000,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
705.100,60.0000,150.0000,54.6250,54.5742,9000.00,0.216000
705.200,60.0000,150.0000,54.6250,54.5742,9000.00,0.216000
705.300,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
705.400,60.0000,150.0000,54.6875,54.5742,9000.00,0.216000
705.500,60.0000,150.0000,54.5000,54.5742,9000.00,0.216000
705.600,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
705.700,60.0000,150.0000,54.6875,54.5742,9000.00,0.216000
705.800,60.0000,150.0000,54.6250,54.5742,9000.00,0.216000
705.900,60.0000,150.0000,54.6250,54.5742,9000.00,0.216000
706.000,60.0000,150.0000,54.5625,54.5742,9000.00,0.216000
706.100,60.0000,150.0000,54.5000,54.5742,9000.00,0.216000
706.200,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
706.300,60.0000,150.0000,54.6250,54.5741,9000.00,0.216000
706.400,60.0000,150.0000,54.6250,54.5741,9000.00,0.216000
706.500,60.0000,150.0000,54.6875,54.5741,9000.00,0.216000
706.600,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
706.700,60.0000,150.0000,54.6250,54.5741,9000.00,0.216000
706.800,60.0000,150.0000,54.6875,54.5741,9000.00,0.216000
706.900,60.0000,150.0000,54.4375,54.5741,9000.00,0.216000
707.000,60.0000,150.0000,54.5000,54.5741,9000.00,0.216000
707.100,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
707.200,60.0000,150.0000,54.5000,54.5741,9000.00,0.216000
707.300,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
707.400,60.0000,150.0000,54.5000,54.5741,9000.00,0.216000
707.500,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
707.600,60.0000,150.0000,54.6875,54.5741,9000.00,0.216000
707.700,60.0000,150.0000,54.5000,54.5741,9000.00,0.216000
707.800,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
707.900,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
708.000,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
708.100,60.0000,150.0000,54.5000,54.5741,9000.00,0.216000
708.200,60.0000,150.0000,54.6250,54.5741,9000.00,0.216000
708.300,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
708.400,60.0000,150.0000,54.6250,54.5741,9000.00,0.216000
708.500,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
708.600,60.0000,150.0000,54.4375,54.5741,9000.00,0.216000
708.700,60.0000,150.0000,54.6875,54.5741,9000.00,0.216000
708.800,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
708.900,60.0000,150.0000,54.6250,54.5741,9000.00,0.216000
709.000,60.0000,150.0000,54.5000,54.5741,9000.00,0.216000
709.100,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
709.200,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
709.300,60.0000,150.0000,54.5000,54.5741,9000.00,0.216000
709.400,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
709.500,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
709.600,60.0000,150.0000,54.6250,54.5741,9000.00,0.216000
709.700,60.0000,150.0000,54.5000,54.5741,9000.00,0.216000
709.800,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
709.900,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
710.000,60.0000,150.0000,54.5000,54.5741,9000.00,0.216000
710.100,60.0000,150.0000,54.6250,54.5741,9000.00,0.216000
710.200,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
710.300,60.0000,150.0000,54.6250,54.5741,9000.00,0.216000
710.400,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
710.500,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
710.600,60.0000,150.0000,54.6875,54.5741,9000.00,0.216000
710.700,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
710.800,60.0000,150.0000,54.6250,54.5741,9000.00,0.216000
710.900,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
711.000,60.0000,150.0000,54.5000,54.5741,9000.00,0.216000
711.100,60.0000,150.0000,54.6250,54.5741,9000.00,0.216000
711.200,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
711.300,60.0000,150.0000,54.6875,54.5741,9000.00,0.216000
711.400,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
711.500,60.0000,150.0000,54.6250,54.5741,9000.00,0.216000
711.600,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
711.700,60.0000,150.0000,54.6250,54.5741,9000.00,0.216000
711.800,60.0000,150.0000,54.5625,54.5741,9000.00,0.216000
711.900,60.0000,150.0000,54.6250,54.5741,9000.00,0.216000
712.000,60.0000,150.0000,54.6250,54.5741,9000.00,0.216000
712.100,60.0000,150.0000,54.5000,54.5741,9000.00,0.216000
712.200,60.0000,150.0000,54.6250,54.5741,9000.00,0.216000
712.300,60.0000,150.0000,54.6250,54.5741,9000.00,0.216000
712.400,60.0000,150.0000,54.6875,54.5740,9000.00,0.216000
712.500,60.0000,150.0000,54.6250,54.5740,9000.00,0.216000
712.600,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
712.700,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
712.800,60.0000,150.0000,54.6250,54.5740,9000.00,0.216000
712.900,60.0000,150.0000,54.5000,54.5740,9000.00,0.216000
713.000,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
713.100,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
713.200,60.0000,150.0000,54.6875,54.5740,9000.00,0.216000
713.300,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
713.400,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
713.500,60.0000,150.0000,54.5000,54.5740,9000.00,0.216000
713.600,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
713.700,60.0000,150.0000,54.6250,54.5740,9000.00,0.216000
713.800,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
713.900,60.0000,150.0000,54.6250,54.5740,9000.00,0.216000
714.000,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
714.100,60.0000,150.0000,54.5000,54.5740,9000.00,0.216000
714.200,60.0000,150.0000,54.6250,54.5740,9000.00,0.216000
714.300,60.0000,150.0000,54.6250,54.5740,9000.00,0.216000
714.400,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
714.500,60.0000,150.0000,54.6250,54.5740,9000.00,0.216000
714.600,60.0000,150.0000,54.6875,54.5740,9000.00,0.216000
714.700,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
714.800,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
714.900,60.0000,150.0000,54.6250,54.5740,9000.00,0.216000
715.000,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
715.100,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
715.200,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
715.300,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
715.400,60.0000,150.0000,54.5000,54.5740,9000.00,0.216000
715.500,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
715.600,60.0000,150.0000,54.6250,54.5740,9000.00,0.216000
715.700,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
715.800,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
715.900,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
716.000,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
716.100,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
716.200,60.0000,150.0000,54.6875,54.5740,9000.00,0.216000
716.300,60.0000,150.0000,54.6250,54.5740,9000.00,0.216000
716.400,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
716.500,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
716.600,60.0000,150.0000,54.6250,54.5740,9000.00,0.216000
716.700,60.0000,150.0000,54.6250,54.5740,9000.00,0.216000
716.800,60.0000,150.0000,54.5000,54.5740,9000.00,0.216000
716.900,60.0000,150.0000,54.6250,54.5740,9000.00,0.216000
717.000,60.0000,150.0000,54.5000,54.5740,9000.00,0.216000
717.100,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
717.200,60.0000,150.0000,54.6250,54.5740,9000.00,0.216000
717.300,60.0000,150.0000,54.5000,54.5740,9000.00,0.216000
717.400,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
717.500,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
717.600,60.0000,150.0000,54.6250,54.5740,9000.00,0.216000
717.700,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
717.800,60.0000,150.0000,54.6250,54.5740,9000.00,0.216000
717.900,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
718.000,60.0000,150.0000,54.5000,54.5740,9000.00,0.216000
718.100,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
718.200,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
718.300,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
718.400,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
718.500,60.0000,150.0000,54.6250,54.5740,9000.00,0.216000
718.600,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
718.700,60.0000,150.0000,54.6250,54.5740,9000.00,0.216000
718.800,60.0000,150.0000,54.5000,54.5740,9000.00,0.216000
718.900,60.0000,150.0000,54.6250,54.5740,9000.00,0.216000
719.000,60.0000,150.0000,54.6250,54.5740,9000.00,0.216000
719.100,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
719.200,60.0000,150.0000,54.6875,54.5740,9000.00,0.216000
719.300,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
719.400,60.0000,150.0000,54.5625,54.5740,9000.00,0.216000
719.500,60.0000,150.0000,54.5000,54.5740,9000.00,0.216000
719.600,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
719.700,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
719.800,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
719.900,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
720.000,60.0000,150.0000,54.5000,54.5739,9000.00,0.216000
720.100,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
720.200,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
720.300,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
720.400,60.0000,150.0000,54.5000,54.5739,9000.00,0.216000
720.500,60.0000,150.0000,54.6875,54.5739,9000.00,0.216000
720.600,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
720.700,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
720.800,60.0000,150.0000,54.6875,54.5739,9000.00,0.216000
720.900,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
721.000,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
721.100,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
721.200,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
721.300,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
721.400,60.0000,150.0000,54.6875,54.5739,9000.00,0.216000
721.500,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
721.600,60.0000,150.0000,54.5000,54.5739,9000.00,0.216000
721.700,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
721.800,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
721.900,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
722.000,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
722.100,60.0000,150.0000,54.5000,54.5739,9000.00,0.216000
722.200,60.0000,150.0000,54.5000,54.5739,9000.00,0.216000
722.300,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
722.400,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
722.500,60.0000,150.0000,54.6875,54.5739,9000.00,0.216000
722.600,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
722.700,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
722.800,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
722.900,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
723.000,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
723.100,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
723.200,60.0000,150.0000,54.5000,54.5739,9000.00,0.216000
723.300,60.0000,150.0000,54.5000,54.5739,9000.00,0.216000
723.400,60.0000,150.0000,54.5000,54.5739,9000.00,0.216000
723.500,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
723.600,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
723.700,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
723.800,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
723.900,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
724.000,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
724.100,60.0000,150.0000,54.5000,54.5739,9000.00,0.216000
724.200,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
724.300,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
724.400,60.0000,150.0000,54.7500,54.5739,9000.00,0.216000
724.500,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
724.600,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
724.700,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
724.800,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
724.900,60.0000,150.0000,54.5000,54.5739,9000.00,0.216000
725.000,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
725.100,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
725.200,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
725.300,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
725.400,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
725.500,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
725.600,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
725.700,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
725.800,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
725.900,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
726.000,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
726.100,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
726.200,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
726.300,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
726.400,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
726.500,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
726.600,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
726.700,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
726.800,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
726.900,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
727.000,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
727.100,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
727.200,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
727.300,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
727.400,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
727.500,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
727.600,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
727.700,60.0000,150.0000,54.6875,54.5739,9000.00,0.216000
727.800,60.0000,150.0000,54.5625,54.5739,9000.00,0.216000
727.900,60.0000,150.0000,54.5000,54.5739,9000.00,0.216000
728.000,60.0000,150.0000,54.5000,54.5739,9000.00,0.216000
728.100,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
728.200,60.0000,150.0000,54.6250,54.5739,9000.00,0.216000
728.300,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
728.400,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
728.500,60.0000,150.0000,54.6250,54.5738,9000.00,0.216000
728.600,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
728.700,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
728.800,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
728.900,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
729.000,60.0000,150.0000,54.5000,54.5738,9000.00,0.216000
729.100,60.0000,150.0000,54.5000,54.5738,9000.00,0.216000
729.200,60.0000,150.0000,54.6250,54.5738,9000.00,0.216000
729.300,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
729.400,60.0000,150.0000,54.6250,54.5738,9000.00,0.216000
729.500,60.0000,150.0000,54.6250,54.5738,9000.00,0.216000
729.600,60.0000,150.0000,54.5000,54.5738,9000.00,0.216000
729.700,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
729.800,60.0000,150.0000,54.6250,54.5738,9000.00,0.216000
729.900,60.0000,150.0000,54.6875,54.5738,9000.00,0.216000
730.000,60.0000,150.0000,54.6875,54.5738,9000.00,0.216000
730.100,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
730.200,60.0000,150.0000,54.6250,54.5738,9000.00,0.216000
730.300,60.0000,150.0000,54.6250,54.5738,9000.00,0.216000
730.400,60.0000,150.0000,54.6250,54.5738,9000.00,0.216000
730.500,60.0000,150.0000,54.6875,54.5738,9000.00,0.216000
730.600,60.0000,150.0000,54.6250,54.5738,9000.00,0.216000
730.700,60.0000,150.0000,54.5000,54.5738,9000.00,0.216000
730.800,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
730.900,60.0000,150.0000,54.4375,54.5738,9000.00,0.216000
731.000,60.0000,150.0000,54.6875,54.5738,9000.00,0.216000
731.100,60.0000,150.0000,54.5000,54.5738,9000.00,0.216000
731.200,60.0000,150.0000,54.6250,54.5738,9000.00,0.216000
731.300,60.0000,150.0000,54.6875,54.5738,9000.00,0.216000
731.400,60.0000,150.0000,54.5000,54.5738,9000.00,0.216000
731.500,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
731.600,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
731.700,60.0000,150.0000,54.5000,54.5738,9000.00,0.216000
731.800,60.0000,150.0000,54.6250,54.5738,9000.00,0.216000
731.900,60.0000,150.0000,54.6875,54.5738,9000.00,0.216000
732.000,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
732.100,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
732.200,60.0000,150.0000,54.6875,54.5738,9000.00,0.216000
732.300,60.0000,150.0000,54.6250,54.5738,9000.00,0.216000
732.400,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
732.500,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
732.600,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
732.700,60.0000,150.0000,54.6250,54.5738,9000.00,0.216000
732.800,60.0000,150.0000,54.6250,54.5738,9000.00,0.216000
732.900,60.0000,150.0000,54.5000,54.5738,9000.00,0.216000
733.000,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
733.100,60.0000,150.0000,54.6250,54.5738,9000.00,0.216000
733.200,60.0000,150.0000,54.6250,54.5738,9000.00,0.216000
733.300,60.0000,150.0000,54.6250,54.5738,9000.00,0.216000
733.400,60.0000,150.0000,54.5000,54.5738,9000.00,0.216000
733.500,60.0000,150.0000,54.6250,54.5738,9000.00,0.216000
733.600,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
733.700,60.0000,150.0000,54.6250,54.5738,9000.00,0.216000
733.800,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
733.900,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
734.000,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
734.100,60.0000,150.0000,54.6250,54.5738,9000.00,0.216000
734.200,60.0000,150.0000,54.6250,54.5738,9000.00,0.216000
734.300,60.0000,150.0000,54.6250,54.5738,9000.00,0.216000
734.400,60.0000,150.0000,54.6250,54.5738,9000.00,0.216000
734.500,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
734.600,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
734.700,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
734.800,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
734.900,60.0000,150.0000,54.6875,54.5738,9000.00,0.216000
735.000,60.0000,150.0000,54.5000,54.5738,9000.00,0.216000
735.100,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
735.200,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
735.300,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
735.400,60.0000,150.0000,54.6250,54.5738,9000.00,0.216000
735.500,60.0000,150.0000,54.5625,54.5738,9000.00,0.216000
735.600,60.0000,150.0000,54.6250,54.5738,9000.00,0.216000
